Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.189-173.194.208.155-35974-443-6,173.194.208.155,443,131.202.242.189,35974,6,07/02/2018 04:01:29,14,2,0,63.0,0.0,63.0,0.0,31.5,44.54772721475249,0,0,0,0,4500000.0,142857.14285714287,14.0,0.0,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,1,0,0,0,64,0,142857.14285714287,0.0,0.0,63.0,42.0,36.373066958946424,1323.0,0,1,0,0,1,0,0,0,0.0,63.0,31.5,0.0,0,0,0,0,0,0,2,63,0,0,179,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-162.125.18.133-42700-443-6,162.125.18.133,443,131.202.242.189,42700,6,07/02/2018 04:01:30,1305,1,1,257.0,0.0,257.0,257.0,257.0,0.0,0.0,0.0,0.0,0.0,196934.86590038316,1532.5670498084291,1305.0,0.0,1305.0,1305.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,766.2835249042146,766.2835249042146,0.0,257.0,171.33333333333331,148.37901918173384,22016.333333333336,0,1,0,0,1,0,0,0,1.0,257.0,257.0,0.0,0,0,0,0,0,0,1,257,1,0,84,479,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-104.192.143.1-48244-443-6,131.202.242.189,48244,104.192.143.1,443,6,07/02/2018 04:01:32,289896,13,11,947.0,4995.0,278.0,0.0,72.84615384615384,111.3910874306125,1448.0,0.0,454.0909090909091,607.9423417636667,20497.005822777825,82.78831029058698,12604.173913043478,19662.650692139825,71951.0,7.0,289896.0,24158.0,22649.202586806052,71972.0,58.0,251128.0,25112.8,28247.438026601045,72992.0,206.0,0,0,0,0,424,360,44.84366807406794,37.94464221651903,0.0,1448.0,237.6799999999999,445.80028413330257,198737.8933333333,0,0,0,1,0,0,0,0,0.0,247.58333333333334,72.84615384615384,454.09090909090907,0,0,0,0,0,0,13,947,11,4995,29200,248,6,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-104.192.143.1-48246-443-6,131.202.242.189,48246,104.192.143.1,443,6,07/02/2018 04:01:32,319675,8,6,677.0,1277.0,343.0,0.0,84.625,146.17204882310043,1119.0,0.0,212.83333333333334,448.4053597657667,6112.457965120826,43.79447876749824,24590.38461538461,33708.22886808319,110685.0,13.0,319675.0,45667.857142857145,48871.354702690514,143911.0,88.0,280677.0,56135.4,41330.66535031828,110685.0,963.0,0,0,0,0,264,200,25.025416438570424,18.769062328927816,0.0,1119.0,130.26666666666665,296.33944500634175,87817.06666666665,0,0,0,1,0,0,0,0,0.0,139.57142857142858,84.625,212.83333333333334,0,0,0,0,0,0,8,677,6,1277,29200,240,4,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-104.192.143.1-48246-443-6,104.192.143.1,443,131.202.242.189,48246,6,07/02/2018 04:01:33,236,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8474.57627118644,236.0,0.0,236.0,236.0,236.0,236.0,0.0,236.0,236.0,0,0,0,0,0,0,0,0,0,64,0,8474.57627118644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,240,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.238-52402-443-6,172.217.9.238,443,131.202.242.189,52402,6,07/02/2018 04:01:33,23,2,0,63.0,0.0,63.0,0.0,31.5,44.54772721475249,0,0,0,0,2739130.434782609,86956.52173913043,23.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0,0,0,0,0,1,0,0,0,64,0,86956.52173913043,0.0,0.0,63.0,42.0,36.373066958946424,1323.0,0,1,0,0,1,0,0,0,0.0,63.0,31.5,0.0,0,0,0,0,0,0,2,63,0,0,189,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.234-59130-443-6,172.217.9.234,443,131.202.242.189,59130,6,07/02/2018 04:01:35,20,2,0,63.0,0.0,63.0,0.0,31.5,44.54772721475249,0,0,0,0,3149999.9999999995,99999.99999999999,20.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0,0,0,0,0,1,0,0,0,64,0,99999.99999999999,0.0,0.0,63.0,42.0,36.373066958946424,1323.0,0,1,0,0,1,0,0,0,0.0,63.0,31.5,0.0,0,0,0,0,0,0,2,63,0,0,195,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-93.184.215.201-41082-443-6,93.184.215.201,443,131.202.242.189,41082,6,07/02/2018 04:01:48,65,3,2,101.0,0.0,64.0,6.0,33.666666666666664,29.091808698211484,0.0,0.0,0.0,0.0,1553846.153846154,76923.07692307694,16.25,20.710303393882636,47.0,3.0,65.0,32.5,27.577164466275352,52.0,13.0,15.0,15.0,0.0,15.0,15.0,1,0,0,0,60,40,46153.846153846156,30769.230769230773,0.0,64.0,27.5,30.500819661117305,930.3,0,1,0,0,1,0,0,0,0.0,33.0,33.666666666666664,0.0,0,0,0,0,0,0,3,101,2,0,290,425,2,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.9.234-60950-443-6,131.202.242.189,60950,172.217.9.234,443,6,07/02/2018 04:01:36,14670799,1,3,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,21.0,36.373066958946424,4.294244642026654,0.2726504534620098,4890266.333333334,8446383.477364104,1.4643297E7,23.0,0,0,0,0,0,1.464332E7,7321660.0,1.035435834417266E7,1.4643297E7,23.0,0,0,0,0,32,96,0.06816261336550244,0.20448784009650733,0.0,63.0,12.6,28.17445651649735,793.8,0,0,0,0,1,0,0,0,3.0,15.75,0.0,21.0,0,0,0,0,0,0,1,0,3,63,385,179,0,32,27479.0,0.0,27479.0,27479.0,1.4643297E7,0.0,1.4643297E7,1.4643297E7,CIC
127.0.0.1-127.0.0.1-37586-46376-6,127.0.0.1,37586,127.0.0.1,46376,6,07/02/2018 04:01:44,15000719,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.39969324137063,0.5333077701142191,2142959.8571428573,5652813.35624594,1.4962295E7,12.0,1.5000719E7,2142959.8571428573,5652813.35624594,1.4962295E7,12.0,0,0,0,0,0,0,0,0,0,264,0,0.5333077701142191,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46376-37586-6,127.0.0.1,46376,127.0.0.1,37586,6,07/02/2018 04:01:44,15000744,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0665145675441168,0.39998016098401523,3000148.8,6708392.433098834,1.5000486E7,39.0,1.5000744E7,3000148.8,6708392.433098834,1.5000486E7,39.0,0,0,0,0,0,0,0,0,0,200,0,0.39998016098401523,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-93.184.216.172-34712-443-6,131.202.242.189,34712,93.184.216.172,443,6,07/02/2018 04:01:45,14898835,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13423868376285797,1.4898835E7,0.0,1.4898835E7,1.4898835E7,1.4898835E7,1.4898835E7,0.0,1.4898835E7,1.4898835E7,0,0,0,0,0,0,0,0,0,64,0,0.13423868376285797,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,636,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-192.30.253.125-41548-443-6,131.202.242.189,41548,192.30.253.125,443,6,07/02/2018 04:01:31,29584977,4,3,72.0,31.0,37.0,0.0,18.0,20.800641015763592,31.0,0.0,10.333333333333332,17.8978583448784,3.481496706926627,0.23660657231540186,4930829.5,7537010.183701035,1.4887409E7,89.0,2.9584977E7,9861659.0,8543424.780629545,1.5020884E7,89.0,1.5020972E7,7510486.0,1.043254455518202E7,1.4887409E7,133563.0,0,0,0,0,128,96,0.13520375560880105,0.10140281670660078,0.0,37.0,12.875,17.84406664092337,318.4107142857143,0,0,0,0,1,0,0,0,0.0,14.714285714285714,18.0,10.333333333333334,0,0,0,0,0,0,4,72,3,31,318,31,2,32,133468.5,133.64318164425748,133563.0,133374.0,1.46589755E7,323053.75380035443,1.4887409E7,1.4430542E7,CIC
131.202.242.189-192.30.253.125-41548-443-6,192.30.253.125,443,131.202.242.189,41548,6,07/02/2018 04:02:00,310,4,2,66.0,0.0,35.0,0.0,16.5,19.122412679017955,0.0,0.0,0.0,0.0,212903.2258064516,19354.83870967742,62.0,126.43575443678897,288.0,2.0,310.0,103.33333333333334,160.07914709084795,288.0,4.0,6.0,6.0,0.0,6.0,6.0,0,0,0,0,128,40,12903.225806451614,6451.612903225807,0.0,35.0,9.428571428571429,16.143699935858805,260.61904761904765,0,0,0,0,1,0,0,0,0.0,11.0,16.5,0.0,0,0,0,0,0,0,4,66,2,0,31,0,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-93.184.216.172-34712-443-6,131.202.242.189,34712,93.184.216.172,443,6,07/02/2018 04:02:00,224005,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8.928372134550568,224005.0,0.0,224005.0,224005.0,224005.0,224005.0,0.0,224005.0,224005.0,0,0,0,0,0,0,0,0,0,64,0,8.928372134550568,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,636,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-93.184.216.172-34712-443-6,131.202.242.189,34712,93.184.216.172,443,6,07/02/2018 04:02:01,896001,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.2321403659147703,896001.0,0.0,896001.0,896001.0,896001.0,896001.0,0.0,896001.0,896001.0,0,0,0,0,0,0,0,0,0,64,0,2.2321403659147703,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,636,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-93.184.216.172-34712-443-6,131.202.242.189,34712,93.184.216.172,443,6,07/02/2018 04:02:04,3595984,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5561760007830958,3595984.0,0.0,3595984.0,3595984.0,3595984.0,3595984.0,0.0,3595984.0,3595984.0,0,0,0,0,0,0,0,0,0,64,0,0.5561760007830958,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,636,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-104.192.143.3-50112-443-6,131.202.242.189,50112,104.192.143.3,443,6,07/02/2018 04:02:09,271332,12,10,669.0,4804.0,269.0,0.0,55.74999999999999,96.9068202872317,1448.0,0.0,480.4,637.6767206037867,20170.860790470713,81.08147951586986,12920.57142857143,20366.37208137824,69034.0,10.0,271332.0,24666.545454545456,24528.882756308474,69058.0,24.0,233387.0,25931.88888888889,29878.835383279435,69961.0,210.0,0,0,0,0,392,328,44.22626155411083,36.855217961759024,0.0,1448.0,237.95652173913035,467.38085290272534,218444.86166007898,0,0,0,1,0,0,0,0,0.0,248.77272727272728,55.75,480.4,0,0,0,0,0,0,12,669,10,4804,29200,240,5,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-104.192.143.3-50114-443-6,131.202.242.189,50114,104.192.143.3,443,6,07/02/2018 04:02:09,210738,9,7,657.0,767.0,323.0,0.0,73.0,134.89532979313998,529.0,0.0,109.57142857142857,194.5780538694409,6757.2056297392965,75.92365876111569,14049.200000000003,20741.576225404995,69679.0,14.0,210738.0,26342.250000000004,23753.38844249384,69702.0,78.0,172082.0,28680.333333333332,31222.226375879516,69802.0,1742.0,0,0,0,0,296,232,42.707058053127575,33.216600707988114,0.0,529.0,83.76470588235294,155.213373059381,24091.191176470587,0,0,0,1,0,0,0,0,0.0,89.0,73.0,109.57142857142857,0,0,0,0,0,0,9,657,7,767,29200,240,4,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-104.192.143.3-50116-443-6,131.202.242.189,50116,104.192.143.3,443,6,07/02/2018 04:02:09,255773,9,7,677.0,1306.0,343.0,0.0,75.22222222222223,139.6108679309904,1114.0,0.0,186.57142857142858,413.00801329710185,7752.968452494986,62.55546910737256,17051.533333333333,21024.140892475647,69219.0,11.0,255773.0,31971.625000000004,28624.57988182035,69651.0,66.0,217589.0,36264.83333333333,27327.864625079408,69361.0,1066.0,0,0,0,0,296,232,35.187451372897065,27.368017734475494,0.0,1114.0,116.64705882352942,278.6866388025426,77666.24264705883,0,0,0,1,0,0,0,0,0.0,123.9375,75.22222222222223,186.57142857142858,0,0,0,0,0,0,9,677,7,1306,29200,240,4,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-93.184.216.172-34712-443-6,131.202.242.189,34712,93.184.216.172,443,6,07/02/2018 04:02:14,14384031,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13904308187322456,1.4384031E7,0.0,1.4384031E7,1.4384031E7,1.4384031E7,1.4384031E7,0.0,1.4384031E7,1.4384031E7,0,0,0,0,0,0,0,0,0,64,0,0.13904308187322456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,636,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-172.217.10.78-36762-443-6,131.202.242.189,36762,172.217.10.78,443,6,07/02/2018 04:01:33,59752304,2,4,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,15.75,31.5,1.0543526488953463,0.10041453799003298,1.19504608E7,1.9548523860704716E7,4.5027958E7,19.0,4.5056012E7,4.5056012E7,0.0,4.5056012E7,4.5056012E7,5.972425E7,1.9908083333333336E7,2.298113049083692E7,4.5056986E7,19.0,0,0,0,0,64,128,0.033471512663344326,0.06694302532668865,0.0,63.0,9.0,23.811761799581316,567.0,0,0,0,0,1,0,0,0,2.0,10.5,0.0,15.75,0,0,0,0,0,0,2,0,4,63,263,192,0,32,28541.0,688.7220048756973,29028.0,28054.0,2.98476015E7,2.1468266043958567E7,4.5027958E7,1.4667245E7,CIC
131.202.242.189-40.97.49.194-35292-443-6,131.202.242.189,35292,40.97.49.194,443,6,07/02/2018 04:02:03,31370947,2,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.19125976656044205,0.09562988328022103,1.56854735E7,2.2058967492612626E7,3.1283519E7,87428.0,3.1370947E7,3.1370947E7,0.0,3.1370947E7,3.1370947E7,0,0,0,0,0,0,0,0,0,40,20,0.06375325552014735,0.031876627760073675,0.0,6.0,1.5,3.0,9.0,0,0,0,0,1,0,0,0,0.0,2.0,0.0,6.0,0,0,0,0,0,0,2,0,1,6,312,65535,0,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-40.86.215.224-43024-443-6,131.202.242.189,43024,40.86.215.224,443,6,07/02/2018 04:02:37,159452,9,6,395.0,5624.0,213.0,0.0,43.888888888888886,87.43346676822961,1448.0,0.0,937.3333333333333,703.732809144683,37748.03702681685,94.07219727566915,11389.42857142857,21665.894441634387,55538.0,8.0,159452.0,19931.500000000004,27064.82282014265,58972.0,120.0,110312.0,22062.4,29964.327930057098,57266.0,184.0,0,0,0,0,296,200,56.443318365401495,37.628878910267666,0.0,1448.0,376.1875,608.9325325244715,370798.8291666666,0,0,0,1,0,0,0,0,0.0,401.26666666666665,43.888888888888886,937.3333333333334,0,0,0,0,0,0,9,395,6,5624,29200,514,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-40.86.215.224-43028-443-6,131.202.242.189,43028,40.86.215.224,443,6,07/02/2018 04:02:37,146391,9,6,395.0,5624.0,213.0,0.0,43.888888888888886,87.43346676822961,1448.0,0.0,937.3333333333333,703.732809144683,41115.91559590412,102.4653154907064,10456.499999999998,20333.176197270084,49186.0,3.0,146391.0,18298.875,24643.122897169505,49215.0,106.0,99987.0,19997.4,27121.96029604055,50093.0,157.0,0,0,0,0,296,200,61.47918929442384,40.98612619628256,0.0,1448.0,376.1875,608.9325325244715,370798.8291666666,0,0,0,1,0,0,0,0,0.0,401.26666666666665,43.888888888888886,937.3333333333334,0,0,0,0,0,0,9,395,6,5624,29200,514,2,32,0,0,0,0,0,0,0,0,CIC
